day,week,hour,minute,request,maxReq20minutes,minReq20minutes,meanReq20minutes
10,1,8,0,468,408,333,378.75
10,1,8,5,705,468,384,412.5
10,1,8,10,612,705,384,486.75
10,1,8,15,582,705,384,542.25
10,1,8,20,603,705,468,591.75
10,1,8,25,831,705,582,625.5
10,1,8,30,840,831,582,657
10,1,8,35,771,840,582,714
10,1,8,40,747,840,603,761.25
10,1,8,45,840,840,747,797.25
10,1,8,50,843,840,747,799.5
10,1,8,55,882,843,747,800.25
10,1,9,0,993,882,747,828
10,1,9,5,684,993,840,889.5
10,1,9,10,654,993,684,850.5
10,1,9,15,747,993,654,803.25
10,1,9,20,765,993,654,769.5
10,1,9,25,858,765,654,712.5
10,1,9,30,999,858,654,756
10,1,9,35,1326,999,747,842.25
10,1,9,40,1200,1326,765,987
10,1,9,45,1050,1326,858,1095.75
10,1,9,50,1128,1326,999,1143.75
10,1,9,55,1002,1326,1050,1176
10,1,10,0,894,1200,1002,1095
10,1,10,5,1041,1128,894,1018.5
10,1,10,10,999,1128,894,1016.25
10,1,10,15,882,1041,894,984
10,1,10,20,891,1041,882,954
10,1,10,25,849,1041,882,953.25
10,1,10,30,996,999,849,905.25
10,1,10,35,1212,996,849,904.5
10,1,10,40,1053,1212,849,987
10,1,10,45,1248,1212,849,1027.5
10,1,10,50,1161,1248,996,1127.25
10,1,10,55,1437,1248,1053,1168.5
10,1,11,0,1422,1437,1053,1224.75
10,1,11,5,1176,1437,1161,1317
10,1,11,10,1119,1437,1161,1299
10,1,11,15,1449,1437,1119,1288.5
10,1,11,20,1074,1449,1119,1291.5
10,1,11,25,1245,1449,1074,1204.5
10,1,11,30,1107,1449,1074,1221.75
10,1,11,35,1293,1449,1074,1218.75
10,1,11,40,1329,1293,1074,1179.75
10,1,11,45,1131,1329,1107,1243.5
10,1,11,50,1146,1329,1107,1215
10,1,11,55,1251,1329,1131,1224.75
10,1,12,0,1374,1329,1131,1214.25
10,1,12,5,1284,1374,1131,1225.5
10,1,12,10,1137,1374,1146,1263.75
10,1,12,15,1071,1374,1137,1261.5
10,1,12,20,1563,1374,1071,1216.5
10,1,12,25,1011,1563,1071,1263.75
10,1,12,30,1365,1563,1011,1195.5
10,1,12,35,1242,1563,1011,1252.5
10,1,12,40,1206,1563,1011,1295.25
10,1,12,45,1254,1365,1011,1206
10,1,12,50,1332,1365,1206,1266.75
10,1,12,55,1260,1332,1206,1258.5
10,1,13,0,1080,1332,1206,1263
10,1,13,5,948,1332,1080,1231.5
10,1,13,10,1008,1332,948,1155
10,1,13,15,1272,1260,948,1074
10,1,13,20,1005,1272,948,1077
10,1,13,25,1002,1272,948,1058.25
10,1,13,30,1179,1272,1002,1071.75
10,1,13,35,1002,1272,1002,1114.5
10,1,13,40,1173,1179,1002,1047
10,1,13,45,1257,1179,1002,1089
10,1,13,50,1119,1257,1002,1152.75
10,1,13,55,1353,1257,1002,1137.75
10,1,14,0,990,1353,1119,1225.5
10,1,14,5,1137,1353,990,1179.75
10,1,14,10,1263,1353,990,1149.75
10,1,14,15,1575,1353,990,1185.75
10,1,14,20,1638,1575,990,1241.25
10,1,14,25,1326,1638,1137,1403.25
10,1,14,30,1293,1638,1263,1450.5
10,1,14,35,1227,1638,1293,1458
10,1,14,40,1071,1638,1227,1371
10,1,14,45,1365,1326,1071,1229.25
10,1,14,50,1308,1365,1071,1239
10,1,14,55,1113,1365,1071,1242.75
10,1,15,0,1128,1365,1071,1214.25
10,1,15,5,1416,1365,1113,1228.5
10,1,15,10,1257,1416,1113,1241.25
10,1,15,15,1209,1416,1113,1228.5
10,1,15,20,1377,1416,1128,1252.5
10,1,15,25,1662,1416,1209,1314.75
10,1,15,30,1302,1662,1209,1376.25
10,1,15,35,1740,1662,1209,1387.5
10,1,15,40,1023,1740,1302,1520.25
10,1,15,45,1446,1740,1023,1431.75
10,1,15,50,1137,1740,1023,1377.75
10,1,15,55,1245,1740,1023,1336.5
10,1,16,0,1164,1446,1023,1212.75
10,1,16,5,1311,1446,1137,1248
10,1,16,10,1947,1311,1137,1214.25
10,1,16,15,1350,1947,1164,1416.75
10,1,16,20,1050,1947,1164,1443
10,1,16,25,1323,1947,1050,1414.5
10,1,16,30,1248,1947,1050,1417.5
10,1,16,35,1062,1350,1050,1242.75
10,1,16,40,1209,1323,1050,1170.75
10,1,16,45,1329,1323,1062,1210.5
10,1,16,50,1209,1329,1062,1212
10,1,16,55,1212,1329,1062,1202.25
10,1,17,0,1590,1329,1209,1239.75
10,1,17,5,1551,1590,1209,1335
10,1,17,10,1185,1590,1209,1390.5
10,1,17,15,1167,1590,1185,1384.5
10,1,17,20,1257,1590,1167,1373.25
10,1,17,25,1089,1551,1167,1290
10,1,17,30,1005,1257,1089,1174.5
10,1,17,35,648,1257,1005,1129.5
10,1,17,40,936,1257,648,999.75
10,1,17,45,930,1089,648,919.5
10,1,17,50,1215,1005,648,879.75
10,1,17,55,1050,1215,648,932.25
10,1,18,0,1176,1215,930,1032.75
10,1,18,5,831,1215,930,1092.75
10,1,18,10,645,1215,831,1068
10,1,18,15,816,1176,645,925.5
10,1,18,20,876,1176,645,867
10,1,18,25,927,876,645,792
10,1,18,30,915,927,645,816
10,1,18,35,1044,927,816,883.5
10,1,18,40,756,1044,876,940.5
10,1,18,45,675,1044,756,910.5
10,1,18,50,870,1044,675,847.5
10,1,18,55,861,1044,675,836.25
10,1,19,0,798,870,675,790.5
10,1,19,5,558,870,675,801
10,1,19,10,699,870,558,771.75
10,1,19,15,783,861,558,729
10,1,19,20,837,798,558,709.5
10,1,19,25,714,837,558,719.25
10,1,19,30,798,837,699,758.25
10,1,19,35,750,837,714,783
10,1,19,40,906,837,714,774.75
10,1,19,45,891,906,714,792
10,1,19,50,969,906,750,836.25
10,1,19,55,975,969,750,879
10,1,20,0,636,975,891,935.25
10,1,20,5,516,975,636,867.75
10,1,20,10,831,975,516,774
10,1,20,15,663,975,516,739.5
10,1,20,20,648,831,516,661.5
10,1,20,25,921,831,516,664.5
10,1,20,30,711,921,648,765.75
10,1,20,35,807,921,648,735.75
10,1,20,40,723,921,648,771.75
10,1,20,45,714,921,711,790.5
10,1,20,50,687,807,711,738.75
10,1,20,55,561,807,687,732.75
10,1,21,0,570,723,561,671.25
10,1,21,5,459,714,561,633
10,1,21,10,504,687,459,569.25
10,1,21,15,630,570,459,523.5
10,1,21,20,765,630,459,540.75
10,1,21,25,645,765,459,589.5
10,1,21,30,933,765,504,636
10,1,21,35,636,933,630,743.25
10,1,21,40,744,933,636,744.75
10,1,21,45,627,933,636,739.5
10,1,21,50,798,933,627,735
10,1,21,55,873,798,627,701.25
10,1,22,0,720,873,627,760.5
10,1,22,5,915,873,627,754.5
10,1,22,10,756,915,720,826.5
10,1,22,15,852,915,720,816
10,1,22,20,822,915,720,810.75
10,1,22,25,672,915,756,836.25
10,1,22,30,621,852,672,775.5
10,1,22,35,531,852,621,741.75
10,1,22,40,627,822,531,661.5
10,1,22,45,609,672,531,612.75
10,1,22,50,708,627,531,597
10,1,22,55,627,708,531,618.75
10,1,23,0,627,708,609,642.75
10,1,23,5,720,708,609,642.75
10,1,23,10,900,720,627,670.5
10,1,23,15,705,900,627,718.5
10,1,23,20,543,900,627,738
10,1,23,25,747,900,543,717
10,1,23,30,639,900,543,723.75
10,1,23,35,570,747,543,658.5
10,1,23,40,414,747,543,624.75
10,1,23,45,498,747,414,592.5
10,1,23,50,642,639,414,530.25
10,1,23,55,483,642,414,531
11,2,0,0,318,642,414,509.25
11,2,0,5,330,642,318,485.25
11,2,0,10,411,642,318,443.25
11,2,0,15,633,483,318,385.5
11,2,0,20,426,633,318,423
11,2,0,25,519,633,330,450
11,2,0,30,576,633,411,497.25
11,2,0,35,390,633,426,538.5
11,2,0,40,510,576,390,477.75
11,2,0,45,585,576,390,498.75
11,2,0,50,675,585,390,515.25
11,2,0,55,531,675,390,540
11,2,1,0,78,675,510,575.25
11,2,1,5,258,675,78,467.25
11,2,1,10,378,675,78,385.5
11,2,1,15,486,531,78,311.25
11,2,1,20,285,486,78,300
11,2,1,25,507,486,258,351.75
11,2,1,30,420,507,285,414
11,2,1,35,465,507,285,424.5
11,2,1,40,498,507,285,419.25
11,2,1,45,474,507,420,472.5
11,2,1,50,417,498,420,464.25
11,2,1,55,342,498,417,463.5
11,2,2,0,195,498,342,432.75
11,2,2,5,264,474,195,357
11,2,2,10,471,417,195,304.5
11,2,2,15,300,471,195,318
11,2,2,20,228,471,195,307.5
11,2,2,25,324,471,228,315.75
11,2,2,30,297,471,228,330.75
11,2,2,35,255,324,228,287.25
11,2,2,40,501,324,228,276
11,2,2,45,408,501,255,344.25
11,2,2,50,225,501,255,365.25
11,2,2,55,237,501,225,347.25
11,2,3,0,285,501,225,342.75
11,2,3,5,444,408,225,288.75
11,2,3,10,282,444,225,297.75
11,2,3,15,309,444,237,312
11,2,3,20,342,444,282,330
11,2,3,25,381,444,282,344.25
11,2,3,30,324,381,282,328.5
11,2,3,35,264,381,309,339
11,2,3,40,378,381,264,327.75
11,2,3,45,261,381,264,336.75
11,2,3,50,243,378,261,306.75
11,2,3,55,345,378,243,286.5
11,2,4,0,267,378,243,306.75
11,2,4,5,246,345,243,279
11,2,4,10,279,345,243,275.25
11,2,4,15,345,345,246,284.25
11,2,4,20,216,345,246,284.25
11,2,4,25,336,345,216,271.5
11,2,4,30,339,345,216,294
11,2,4,35,246,345,216,309
11,2,4,40,207,339,216,284.25
11,2,4,45,318,339,207,282
11,2,4,50,288,339,207,277.5
11,2,4,55,234,318,207,264.75
11,2,5,0,186,318,207,261.75
11,2,5,5,363,318,186,256.5
11,2,5,10,333,363,186,267.75
11,2,5,15,384,363,186,279
11,2,5,20,240,384,186,316.5
11,2,5,25,255,384,240,330
11,2,5,30,165,384,240,303
11,2,5,35,360,384,165,261
11,2,5,40,327,360,165,255
11,2,5,45,246,360,165,276.75
11,2,5,50,297,360,165,274.5
11,2,5,55,183,360,246,307.5
11,2,6,0,153,327,183,263.25
11,2,6,5,261,297,153,219.75
11,2,6,10,372,297,153,223.5
11,2,6,15,330,372,153,242.25
11,2,6,20,258,372,153,279
11,2,6,25,267,372,258,305.25
11,2,6,30,369,372,258,306.75
11,2,6,35,273,369,258,306
11,2,6,40,477,369,258,291.75
11,2,6,45,396,477,267,346.5
11,2,6,50,387,477,273,378.75
11,2,6,55,327,477,273,383.25
11,2,7,0,354,477,327,396.75
11,2,7,5,483,396,327,366
11,2,7,10,537,483,327,387.75
11,2,7,15,396,537,327,425.25
11,2,7,20,276,537,354,442.5
11,2,7,25,657,537,276,423
11,2,7,30,819,657,276,466.5
11,2,7,35,750,819,276,537
11,2,7,40,933,819,276,625.5
11,2,7,45,846,933,657,789.75
11,2,7,50,819,933,750,837
11,2,7,55,837,933,750,837
11,2,8,0,645,933,819,858.75
11,2,8,5,1017,846,645,786.75
11,2,8,10,717,1017,645,829.5
11,2,8,15,984,1017,645,804
11,2,8,20,879,1017,645,840.75
11,2,8,25,1059,1017,717,899.25
11,2,8,30,843,1059,717,909.75
11,2,8,35,1002,1059,843,941.25
11,2,8,40,924,1059,843,945.75
11,2,8,45,1212,1059,843,957
11,2,8,50,780,1212,843,995.25
11,2,8,55,768,1212,780,979.5
11,2,9,0,960,1212,768,921
11,2,9,5,1068,1212,768,930
11,2,9,10,948,1068,768,894
11,2,9,15,828,1068,768,936
11,2,9,20,894,1068,828,951
11,2,9,25,633,1068,828,934.5
11,2,9,30,942,948,633,825.75
11,2,9,35,1062,942,633,824.25
11,2,9,40,1062,1062,633,882.75
11,2,9,45,780,1062,633,924.75
11,2,9,50,819,1062,780,961.5
11,2,9,55,747,1062,780,930.75
11,2,10,0,1164,1062,747,852
11,2,10,5,918,1164,747,877.5
11,2,10,10,1104,1164,747,912
11,2,10,15,1107,1164,747,983.25
11,2,10,20,1089,1164,918,1073.25
11,2,10,25,1107,1107,918,1054.5
11,2,10,30,1206,1107,1089,1101.75
11,2,10,35,1326,1206,1089,1127.25
11,2,10,40,1098,1326,1089,1182
11,2,10,45,1068,1326,1098,1184.25
11,2,10,50,1233,1326,1068,1174.5
11,2,10,55,984,1326,1068,1181.25
11,2,11,0,1083,1233,984,1095.75
11,2,11,5,1221,1233,984,1092
11,2,11,10,1272,1233,984,1130.25
11,2,11,15,1131,1272,984,1140
11,2,11,20,1248,1272,1083,1176.75
11,2,11,25,1377,1272,1131,1218
11,2,11,30,969,1377,1131,1257
11,2,11,35,1239,1377,969,1181.25
11,2,11,40,930,1377,969,1208.25
11,2,11,45,918,1377,930,1128.75
11,2,11,50,1302,1239,918,1014
11,2,11,55,1545,1302,918,1097.25
11,2,12,0,1278,1545,918,1173.75
11,2,12,5,924,1545,918,1260.75
11,2,12,10,1308,1545,924,1262.25
11,2,12,15,1461,1545,924,1263.75
11,2,12,20,1431,1461,924,1242.75
11,2,12,25,1488,1461,924,1281
11,2,12,30,1284,1488,1308,1422
11,2,12,35,1398,1488,1284,1416
11,2,12,40,1212,1488,1284,1400.25
11,2,12,45,1596,1488,1212,1345.5
11,2,12,50,1491,1596,1212,1372.5
11,2,12,55,1641,1596,1212,1424.25
11,2,13,0,1560,1641,1212,1485
11,2,13,5,1293,1641,1491,1572
11,2,13,10,1329,1641,1293,1496.25
11,2,13,15,1395,1641,1293,1455.75
11,2,13,20,1548,1560,1293,1394.25
11,2,13,25,1104,1548,1293,1391.25
11,2,13,30,1338,1548,1104,1344
11,2,13,35,951,1548,1104,1346.25
11,2,13,40,1368,1548,951,1235.25
11,2,13,45,1410,1368,951,1190.25
11,2,13,50,1416,1410,951,1266.75
11,2,13,55,1263,1416,951,1286.25
11,2,14,0,1548,1416,1263,1364.25
11,2,14,5,1512,1548,1263,1409.25
11,2,14,10,1608,1548,1263,1434.75
11,2,14,15,1221,1608,1263,1482.75
11,2,14,20,1233,1608,1221,1472.25
11,2,14,25,1629,1608,1221,1393.5
11,2,14,30,1623,1629,1221,1422.75
11,2,14,35,1737,1629,1221,1426.5
11,2,14,40,1701,1737,1233,1555.5
11,2,14,45,1620,1737,1623,1672.5
11,2,14,50,1143,1737,1620,1670.25
11,2,14,55,1608,1737,1143,1550.25
11,2,15,0,1515,1701,1143,1518
11,2,15,5,1569,1620,1143,1471.5
11,2,15,10,1266,1608,1143,1458.75
11,2,15,15,1458,1608,1266,1489.5
11,2,15,20,1257,1569,1266,1452
11,2,15,25,1254,1569,1257,1387.5
11,2,15,30,1386,1458,1254,1308.75
11,2,15,35,1359,1458,1254,1338.75
11,2,15,40,1461,1386,1254,1314
11,2,15,45,1032,1461,1254,1365
11,2,15,50,1293,1461,1032,1309.5
11,2,15,55,1968,1461,1032,1286.25
11,2,16,0,1692,1968,1032,1438.5
11,2,16,5,1494,1968,1032,1496.25
11,2,16,10,1605,1968,1293,1611.75
11,2,16,15,1530,1968,1494,1689.75
11,2,16,20,921,1692,1494,1580.25
11,2,16,25,1473,1605,921,1387.5
11,2,16,30,1179,1605,921,1382.25
11,2,16,35,1410,1530,921,1275.75
11,2,16,40,1395,1473,921,1245.75
11,2,16,45,1248,1473,1179,1364.25
11,2,16,50,1257,1410,1179,1308
11,2,16,55,1434,1410,1248,1327.5
11,2,17,0,1233,1434,1248,1333.5
11,2,17,5,1305,1434,1233,1293
11,2,17,10,1422,1434,1233,1307.25
11,2,17,15,1206,1434,1233,1348.5
11,2,17,20,1323,1422,1206,1291.5
11,2,17,25,1260,1422,1206,1314
11,2,17,30,1218,1422,1206,1302.75
11,2,17,35,999,1323,1206,1251.75
11,2,17,40,960,1323,999,1200
11,2,17,45,1056,1260,960,1109.25
11,2,17,50,717,1218,960,1058.25
11,2,17,55,753,1056,717,933
11,2,18,0,876,1056,717,871.5
11,2,18,5,969,1056,717,850.5
11,2,18,10,1080,969,717,828.75
11,2,18,15,1398,1080,753,919.5
11,2,18,20,1131,1398,876,1080.75
11,2,18,25,771,1398,969,1144.5
11,2,18,30,879,1398,771,1095
11,2,18,35,921,1398,771,1044.75
11,2,18,40,798,1131,771,925.5
11,2,18,45,912,921,771,842.25
11,2,18,50,750,921,798,877.5
11,2,18,55,1281,921,750,845.25
11,2,19,0,1098,1281,750,935.25
11,2,19,5,1191,1281,750,1010.25
11,2,19,10,921,1281,750,1080
11,2,19,15,882,1281,921,1122.75
11,2,19,20,633,1191,882,1023
11,2,19,25,891,1191,633,906.75
11,2,19,30,924,921,633,831.75
11,2,19,35,1050,924,633,832.5
11,2,19,40,930,1050,633,874.5
11,2,19,45,687,1050,891,948.75
11,2,19,50,774,1050,687,897.75
11,2,19,55,873,1050,687,860.25
11,2,20,0,1080,930,687,816
11,2,20,5,579,1080,687,853.5
11,2,20,10,663,1080,579,826.5
11,2,20,15,630,1080,579,798.75
11,2,20,20,915,1080,579,738
11,2,20,25,867,915,579,696.75
11,2,20,30,1191,915,630,768.75
11,2,20,35,906,1191,630,900.75
11,2,20,40,804,1191,867,969.75
11,2,20,45,750,1191,804,942
11,2,20,50,801,1191,750,912.75
11,2,20,55,654,906,750,815.25
11,2,21,0,612,804,654,752.25
11,2,21,5,495,801,612,704.25
11,2,21,10,474,801,495,640.5
11,2,21,15,594,654,474,558.75
11,2,21,20,666,612,474,543.75
11,2,21,25,684,666,474,557.25
11,2,21,30,873,684,474,604.5
11,2,21,35,582,873,594,704.25
11,2,21,40,798,873,582,701.25
11,2,21,45,693,873,582,734.25
11,2,21,50,921,873,582,736.5
11,2,21,55,996,921,582,748.5
11,2,22,0,855,996,693,852
11,2,22,5,837,996,693,866.25
11,2,22,10,1005,996,837,902.25
11,2,22,15,849,1005,837,923.25
11,2,22,20,609,1005,837,886.5
11,2,22,25,744,1005,609,825
11,2,22,30,639,1005,609,801.75
11,2,22,35,693,849,609,710.25
11,2,22,40,804,744,609,671.25
11,2,22,45,435,804,639,720
11,2,22,50,525,804,435,642.75
11,2,22,55,606,804,435,614.25
11,2,23,0,768,804,435,592.5
11,2,23,5,687,768,435,583.5
11,2,23,10,753,768,525,646.5
11,2,23,15,588,768,606,703.5
11,2,23,20,708,768,588,699
11,2,23,25,936,753,588,684
11,2,23,30,798,936,588,746.25
11,2,23,35,714,936,588,757.5
11,2,23,40,618,936,708,789
11,2,23,45,546,936,618,766.5
11,2,23,50,816,798,546,669
11,2,23,55,738,816,546,673.5
12,3,0,0,636,816,546,679.5
12,3,0,5,585,816,546,684
12,3,0,10,732,816,585,693.75
12,3,0,15,684,738,585,672.75
12,3,0,20,465,732,585,659.25
12,3,0,25,609,732,465,616.5
12,3,0,30,690,732,465,622.5
12,3,0,35,555,690,465,612
12,3,0,40,462,690,465,579.75
12,3,0,45,483,690,462,579
12,3,0,50,420,690,462,547.5
12,3,0,55,669,555,420,480
12,3,1,0,657,669,420,508.5
12,3,1,5,432,669,420,557.25
12,3,1,10,720,669,420,544.5
12,3,1,15,651,720,432,619.5
12,3,1,20,609,720,432,615
12,3,1,25,387,720,432,603
12,3,1,30,513,720,387,591.75
12,3,1,35,378,651,387,540
12,3,1,40,348,609,378,471.75
12,3,1,45,330,513,348,406.5
12,3,1,50,336,513,330,392.25
12,3,1,55,570,378,330,348
12,3,2,0,456,570,330,396
12,3,2,5,651,570,330,423
12,3,2,10,591,651,336,503.25
12,3,2,15,591,651,456,567
12,3,2,20,522,651,456,572.25
12,3,2,25,366,651,522,588.75
12,3,2,30,543,591,366,517.5
12,3,2,35,357,591,366,505.5
12,3,2,40,555,543,357,447
12,3,2,45,618,555,357,455.25
12,3,2,50,459,618,357,518.25
12,3,2,55,402,618,357,497.25
12,3,3,0,393,618,402,508.5
12,3,3,5,417,618,393,468
12,3,3,10,378,459,393,417.75
12,3,3,15,357,417,378,397.5
12,3,3,20,426,417,357,386.25
12,3,3,25,411,426,357,394.5
12,3,3,30,267,426,357,393
12,3,3,35,354,426,267,365.25
12,3,3,40,348,426,267,364.5
12,3,3,45,321,411,267,345
12,3,3,50,405,354,267,322.5
12,3,3,55,297,405,321,357
12,3,4,0,267,405,297,342.75
12,3,4,5,402,405,267,322.5
12,3,4,10,330,405,267,342.75
12,3,4,15,402,402,267,324
12,3,4,20,525,402,267,350.25
12,3,4,25,363,525,330,414.75
12,3,4,30,387,525,330,405
12,3,4,35,285,525,363,419.25
12,3,4,40,405,525,285,390
12,3,4,45,348,405,285,360
12,3,4,50,390,405,285,356.25
12,3,4,55,330,405,285,357
12,3,5,0,279,405,330,368.25
12,3,5,5,459,390,279,336.75
12,3,5,10,450,459,279,364.5
12,3,5,15,381,459,279,379.5
12,3,5,20,384,459,279,392.25
12,3,5,25,354,459,381,418.5
12,3,5,30,318,450,354,392.25
12,3,5,35,555,384,318,359.25
12,3,5,40,222,555,318,402.75
12,3,5,45,273,555,222,362.25
12,3,5,50,345,555,222,342
12,3,5,55,291,555,222,348.75
12,3,6,0,444,345,222,282.75
12,3,6,5,300,444,273,338.25
12,3,6,10,510,444,291,345
12,3,6,15,387,510,291,386.25
12,3,6,20,525,510,300,410.25
12,3,6,25,417,525,300,430.5
12,3,6,30,270,525,387,459.75
12,3,6,35,465,525,270,399.75
12,3,6,40,450,525,270,419.25
12,3,6,45,714,465,270,400.5
12,3,6,50,600,714,270,474.75
12,3,6,55,411,714,450,557.25
12,3,7,0,339,714,411,543.75
12,3,7,5,477,714,339,516
12,3,7,10,462,600,339,456.75
12,3,7,15,537,477,339,422.25
12,3,7,20,690,537,339,453.75
12,3,7,25,438,690,462,541.5
12,3,7,30,735,690,438,531.75
12,3,7,35,417,735,438,600
12,3,7,40,705,735,417,570
12,3,7,45,786,735,417,573.75
12,3,7,50,837,786,417,660.75
12,3,7,55,813,837,417,686.25
12,3,8,0,846,837,705,785.25
12,3,8,5,732,846,786,820.5
12,3,8,10,777,846,732,807
12,3,8,15,723,846,732,792
12,3,8,20,1047,846,723,769.5
12,3,8,25,963,1047,723,819.75
12,3,8,30,963,1047,723,877.5
12,3,8,35,999,1047,723,924
12,3,8,40,1026,1047,963,993
12,3,8,45,1368,1026,963,987.75
12,3,8,50,1236,1368,963,1089
12,3,8,55,1068,1368,999,1157.25
12,3,9,0,822,1368,1026,1174.5
12,3,9,5,1152,1368,822,1123.5
12,3,9,10,1086,1236,822,1069.5
12,3,9,15,1332,1152,822,1032
12,3,9,20,780,1332,822,1098
12,3,9,25,1098,1332,780,1087.5
12,3,9,30,1248,1332,780,1074
12,3,9,35,1236,1332,780,1114.5
12,3,9,40,1338,1248,780,1090.5
12,3,9,45,1269,1338,1098,1230
12,3,9,50,1491,1338,1236,1272.75
12,3,9,55,1470,1491,1236,1333.5
12,3,10,0,1311,1491,1269,1392
12,3,10,5,1326,1491,1269,1385.25
12,3,10,10,1428,1491,1311,1399.5
12,3,10,15,1215,1470,1311,1383.75
12,3,10,20,1323,1428,1215,1320
12,3,10,25,1566,1428,1215,1323
12,3,10,30,1200,1566,1215,1383
12,3,10,35,825,1566,1200,1326
12,3,10,40,1074,1566,825,1228.5
12,3,10,45,1695,1566,825,1166.25
12,3,10,50,1383,1695,825,1198.5
12,3,10,55,1386,1695,825,1244.25
12,3,11,0,1668,1695,1074,1384.5
12,3,11,5,1563,1695,1383,1533
12,3,11,10,1434,1668,1383,1500
12,3,11,15,1506,1668,1386,1512.75
12,3,11,20,1323,1668,1434,1542.75
12,3,11,25,1506,1563,1323,1456.5
12,3,11,30,1419,1506,1323,1442.25
12,3,11,35,1263,1506,1323,1438.5
12,3,11,40,1524,1506,1263,1377.75
12,3,11,45,1422,1524,1263,1428
12,3,11,50,1713,1524,1263,1407
12,3,11,55,1722,1713,1263,1480.5
12,3,12,0,1362,1722,1422,1595.25
12,3,12,5,1383,1722,1362,1554.75
12,3,12,10,1737,1722,1362,1545
12,3,12,15,1725,1737,1362,1551
12,3,12,20,2190,1737,1362,1551.75
12,3,12,25,1713,2190,1383,1758.75
12,3,12,30,1374,2190,1713,1841.25
12,3,12,35,1146,2190,1374,1750.5
12,3,12,40,1395,2190,1146,1605.75
12,3,12,45,1143,1713,1146,1407
12,3,12,50,1452,1395,1143,1264.5
12,3,12,55,1287,1452,1143,1284
12,3,13,0,1551,1452,1143,1319.25
12,3,13,5,1533,1551,1143,1358.25
12,3,13,10,1533,1551,1287,1455.75
12,3,13,15,1602,1551,1287,1476
12,3,13,20,1791,1602,1533,1554.75
12,3,13,25,1854,1791,1533,1614.75
12,3,13,30,2034,1854,1533,1695
12,3,13,35,1860,2034,1602,1820.25
12,3,13,40,1410,2034,1791,1884.75
12,3,13,45,1434,2034,1410,1789.5
12,3,13,50,1209,2034,1410,1684.5
12,3,13,55,1557,1860,1209,1478.25
12,3,14,0,1074,1557,1209,1402.5
12,3,14,5,1299,1557,1074,1318.5
12,3,14,10,1533,1557,1074,1284.75
12,3,14,15,1827,1557,1074,1365.75
12,3,14,20,1707,1827,1074,1433.25
12,3,14,25,2010,1827,1299,1591.5
12,3,14,30,1347,2010,1533,1769.25
12,3,14,35,1380,2010,1347,1722.75
12,3,14,40,1641,2010,1347,1611
12,3,14,45,1569,2010,1347,1594.5
12,3,14,50,1815,1641,1347,1484.25
12,3,14,55,1677,1815,1380,1601.25
12,3,15,0,1389,1815,1569,1675.5
12,3,15,5,1425,1815,1389,1612.5
12,3,15,10,1143,1815,1389,1576.5
12,3,15,15,1650,1677,1143,1408.5
12,3,15,20,1500,1650,1143,1401.75
12,3,15,25,1731,1650,1143,1429.5
12,3,15,30,1698,1731,1143,1506
12,3,15,35,1590,1731,1500,1644.75
12,3,15,40,1980,1731,1500,1629.75
12,3,15,45,1560,1980,1590,1749.75
12,3,15,50,249,1980,1560,1707
12,3,15,55,750,1980,249,1344.75
12,3,16,0,1428,1980,249,1134.75
12,3,16,5,1638,1560,249,996.75
12,3,16,10,1173,1638,249,1016.25
12,3,16,15,1317,1638,750,1247.25
12,3,16,20,1125,1638,1173,1389
12,3,16,25,1392,1638,1125,1313.25
12,3,16,30,1341,1392,1125,1251.75
12,3,16,35,1188,1392,1125,1293.75
12,3,16,40,1398,1392,1125,1261.5
12,3,16,45,1065,1398,1188,1329.75
12,3,16,50,786,1398,1065,1248
12,3,16,55,1146,1398,786,1109.25
12,3,17,0,1110,1398,786,1098.75
12,3,17,5,1203,1146,786,1026.75
12,3,17,10,969,1203,786,1061.25
12,3,17,15,1104,1203,969,1107
12,3,17,20,1251,1203,969,1096.5
12,3,17,25,1203,1251,969,1131.75
12,3,17,30,1458,1251,969,1131.75
12,3,17,35,1188,1458,1104,1254
12,3,17,40,1101,1458,1188,1275
12,3,17,45,1179,1458,1101,1237.5
12,3,17,50,1182,1458,1101,1231.5
12,3,17,55,1185,1188,1101,1162.5
12,3,18,0,855,1185,1101,1161.75
12,3,18,5,993,1185,855,1100.25
12,3,18,10,966,1185,855,1053.75
12,3,18,15,1197,1185,855,999.75
12,3,18,20,960,1197,855,1002.75
12,3,18,25,1029,1197,960,1029
12,3,18,30,1104,1197,960,1038
12,3,18,35,1329,1197,960,1072.5
12,3,18,40,1143,1329,960,1105.5
12,3,18,45,1365,1329,1029,1151.25
12,3,18,50,1122,1365,1104,1235.25
12,3,18,55,1047,1365,1122,1239.75
12,3,19,0,1116,1365,1047,1169.25
12,3,19,5,945,1365,1047,1162.5
12,3,19,10,834,1122,945,1057.5
12,3,19,15,1074,1116,834,985.5
12,3,19,20,756,1116,834,992.25
12,3,19,25,819,1074,756,902.25
12,3,19,30,984,1074,756,870.75
12,3,19,35,1023,1074,756,908.25
12,3,19,40,957,1023,756,895.5
12,3,19,45,606,1023,819,945.75
12,3,19,50,747,1023,606,892.5
12,3,19,55,885,1023,606,833.25
12,3,20,0,1065,957,606,798.75
12,3,20,5,1023,1065,606,825.75
12,3,20,10,993,1065,747,930
12,3,20,15,999,1065,885,991.5
12,3,20,20,1179,1065,993,1020
